116,11,A778,SEA,LAX,1076,1970,SM-WTFS
111,16,B686,SFO,DCA,379,1270,SMT-T-S
110,14,B263,SFO,LAX,720,1719,SMTWTFS
113,18,B892,LAX,SEA,2176,1387,SM--T-S
112,16,A731,DCA,LAX,1788,2085,--TWTFS
205,17,E778,DFW,BWI,520,1381,SMTWTFS
119,13,L310,ATL,SEA,2210,120,-MTWTFS
118,18,L806,MSP,LAX,163,1188,S-TWTFS
204,17,B984,PIT,DFW,2355,1301,SM--T-S
207,17,E778,BWI,DFW,1208,19,S-TWTFS
206,18,L776,BWI,PIT,686,1944,SM-WTFS
108,16,B606,LAX,DCA,1425,1268,SM-WTF-
109,16,B606,DCA,SFO,1818,109,SMTW-FS
107,16,B606,LAX,SFO,1590,153,SMTW--S
179,11,B468,EWR,ORD,879,1677,SM-WTFS
178,13,L310,MIA,MCO,1565,1592,S-TWT--
177,13,L433,MIA,MIA,2160,43,SMTW-FS
176,18,L776,MIA,MCO,1663,405,SMT-TFS
175,13,A512,MIA,MIA,738,873,SM-W-FS
174,13,L433,MCO,MIA,2200,1045,SMTW--S
173,13,A512,MCO,MIA,1792,1106,SMTW-F-
172,11,B468,SEA,PHL,161,141,SMTWTFS
171,11,B288,DFW,SEA,574,1534,S--WTFS
170,20,A809,DFW,PHL,1690,1231,SMTWTFS
203,17,E778,PIT,BWI,1699,1305,S-TWT-S
182,13,A512,ORD,EWR,79,2200,S-TW-FS
183,11,B288,ORD,DCA,2243,2138,--TW--S
180,11,B288,EWR,DCA,1994,1666,S-T-TFS
181,11,B468,DCA,ORD,1128,2053,SMTW--S
186,15,E084,DCA,MCO,1378,567,S---TFS
187,15,E084,MCO,LAX,1243,2183,-MT-TFS
184,11,A778,DCA,EWR,865,715,--TW-FS
185,15,E084,DCA,LAX,2032,207,SM-WTF-
188,11,B468,LAX,DCA,580,2229,SMTWTFS
189,15,E084,LAX,MCO,1335,1157,SM-WT--
202,20,A809,PHL,LAS,1919,1615,-MTWTFS
168,11,B288,PHL,SEA,470,1396,SMTWT-S
169,11,A992,SEA,DFW,1608,78,SMTWT-S
164,19,A417,IAH,SEA,667,2308,S-TWTFS
165,18,L776,IAH,FLL,353,1129,SMTWTFS
166,18,L806,FLL,SEA,1574,509,SM--TF-
167,11,B288,PHL,DFW,1151,1150,SMTWTFS
160,14,B263,MIA,BOS,2185,2314,S-TWT-S
161,18,L806,SEA,IAH,1135,2166,----TFS
162,18,L776,SEA,FLL,2156,1216,-M--TFS
163,18,B892,FLL,IAH,680,1018,SMT-TFS
151,17,L138,DCA,BWI,1338,2194,-M-WT-S
150,17,L138,SEA,DCA,949,578,S-TWTF-
153,17,E778,BWI,DCA,1326,1823,SM----S
152,11,A992,BWI,SEA,1118,1462,SM-WTF-
155,14,B263,BOS,SEA,2094,1528,-MTW-FS
154,17,E499,DCA,SEA,1200,1318,SMTWTFS
157,14,B263,MIA,SEA,1997,1762,S-TWTFS
156,14,B263,BOS,MIA,1400,2324,S-TWT-S
159,14,E254,SEA,MIA,467,1742,SMTW-FS
158,18,L806,SEA,BOS,904,970,SMTWT-S
146,13,A019,DTW,MSP,1946,902,-MTWTFS
147,13,A512,DTW,ATL,1607,1133,SMTWTFS
144,13,A019,MSP,ATL,2346,1583,SM--TFS
145,13,L433,ATL,DTW,240,2284,-MT--FS
142,13,A019,MIA,PHX,335,1849,SMTW-FS
143,13,L310,MSP,DTW,167,1110,SMTWTFS
140,18,L776,DTW,PHX,1774,2059,SMTWTFS
141,13,L433,DTW,MIA,135,500,SMTWTFS
209,11,B468,CLT,JFK,1662,1725,SMTWTFS
208,17,L138,DFW,PIT,1551,1892,-MTW-FS
148,13,L433,ATL,MSP,2036,2241,------S
149,17,E778,SEA,BWI,926,138,SMTWT-S
